angle,fps
563.8094,791.91345
563.90936,787.8701
564.00934,786.8439
564.1093,783.3712
564.2093,784.98096
564.30927,783.8228
564.40924,802.66956
564.5092,806.77606
564.6092,810.4326
564.70917,793.0852
564.80914,793.32196
564.9091,793.7792
565.0091,791.9426
565.1091,793.82104
565.20905,794.783
565.309,792.96533
565.409,796.98425
565.509,788.5027
565.60895,782.32635
565.7089,808.98956
565.8089,808.8486
565.9089,807.8949
566.00885,787.69324
566.1088,785.944
566.2088,780.3301
566.3088,782.3965
566.40875,778.7092
566.5087,775.53485
566.6087,781.5392
566.7087,774.8522
566.80865,771.19086
566.9086,772.45013
567.0086,790.55707
567.1086,789.0005
567.20856,790.6366
567.30853,769.26416
567.4085,770.9013
567.5085,774.5912
567.60846,773.8074
567.70844,763.37195
567.8084,762.41174
567.9084,760.9317
568.00836,761.0053
568.10834,764.5176
568.2083,762.8224
568.3083,782.5673
568.40826,780.306
568.50824,760.8546
568.6082,761.40826
568.7082,767.82025
568.80817,768.4557
568.90814,768.0552
569.0081,768.5742
569.1081,766.8655
569.20807,765.17975
569.30804,760.88074
569.408,757.38464
569.508,777.0294
569.608,777.2201
569.70795,778.17285
569.8079,760.6191
569.9079,761.24036
570.0079,761.24036
570.10785,760.18317
570.2078,761.7275
570.3078,758.0024
570.4078,763.26776
570.50775,756.0696
570.6077,753.01917
570.7077,749.039
570.8077,767.4747
570.90765,764.8804
571.0076,758.50085
571.1076,740.0827
571.2076,741.39874
571.30756,749.2404
571.40753,742.68
571.5075,749.3998
571.6075,749.3266
571.70746,747.1647
571.80743,751.7804
571.9074,751.739
572.0074,756.14777
572.10736,770.2177
572.20734,768.57965
572.3073,748.81494
572.4073,754.15015
572.50726,750.4613
572.60724,747.65967
572.7072,755.042
572.8072,750.3319
572.90717,750.3732
573.00714,751.3311
573.1071,756.70544
573.2071,758.5021
573.30707,775.88104
573.40704,774.7108
573.507,774.19653
573.607,758.3358
573.707,755.1085
573.80695,749.7675
573.9069,751.2578
574.0069,749.82996
574.1069,742.5049
574.20685,740.30225
574.3068,738.17865
574.4068,738.6171
574.5068,738.3449
574.60675,755.33215
574.7067,755.7402
574.8067,741.8888
574.9067,735.84863
575.00665,737.9059
575.1066,743.9642
575.2066,744.5632
575.3066,746.8939
575.40656,744.20526
575.50653,742.82104
575.6065,743.0023
575.7065,743.214
575.80646,759.6176
575.90643,758.9377
576.0064,741.5593
576.1064,737.08276
576.20636,739.1103
576.30634,737.9933
576.4063,737.98193
576.5063,735.9617
576.60626,738.7373
576.70624,739.15796
576.8062,742.6544
576.9062,746.0808
577.00616,758.19037
577.10614,764.68335
577.2061,761.4729
577.3061,743.92456
577.40607,748.61957
577.50604,749.4862
577.606,743.9641
577.706,740.53156
577.80597,736.855
577.90594,736.46747
578.0059,740.3924
578.1059,733.68726
578.2059,734.759
578.30585,753.78815
578.4058,744.6652
578.5058,728.6147
578.6058,730.34894
578.70575,730.61096
578.8057,732.5219
578.9057,733.2952
579.0057,732.6228
579.10565,734.26666
579.2056,732.6702
579.3056,727.2081
579.4056,731.2607
579.50555,743.433
579.6055,747.4606
579.7055,731.3105
579.8055,728.7732
579.90546,726.1528
580.00543,719.55505
580.1054,720.2471
580.2054,719.65234
580.30536,722.9879
580.40533,720.00793
580.5053,722.22034
580.6053,712.6161
580.70526,728.9309
580.80524,727.12396
580.9052,711.6258
581.0052,711.8511
581.10516,712.52734
581.20514,711.00964
581.3051,708.5912
581.4051,711.349
581.50507,715.05457
581.60504,715.7667
581.705,718.3519
581.805,720.7472
581.90497,735.9332
582.00494,739.3168
582.1049,719.5946
582.2049,720.9748
582.3049,720.1509
582.40485,719.47577
582.5048,718.1373
582.6048,722.97327
582.7048,719.39996
582.80475,720.81396
582.9047,719.2974
583.0047,718.2543
583.1047,735.8744
583.20465,735.11865
583.3046,719.9709
583.4046,718.70917
583.5046,717.8153
583.60455,716.20233
583.7045,715.3343
583.8045,712.8319
583.9045,716.6982
584.00446,718.2962
584.10443,719.59814
584.2044,718.33923
584.3044,734.60925
584.40436,733.58356
584.50433,715.9356
584.6043,715.3235
584.7043,718.3933
584.80426,718.9896
584.90424,715.58093
585.0042,716.2166
585.1042,714.7739
585.20416,718.5433
585.30414,715.14966
585.4041,716.2964
585.5041,733.5243
585.60406,732.1848
585.70404,712.7494
585.804,713.11084
585.904,714.9797
586.00397,711.1153
586.10394,712.3061
586.2039,709.40497
586.3039,711.95746
586.4039,711.3251
586.50385,710.97955
586.6038,713.96686
586.7038,729.76685
586.8038,724.287
586.90375,708.50275
587.0037,712.08386
587.1037,707.8294
587.2037,709.9556
587.30365,709.6847
587.4036,712.08875
587.5036,710.8214
587.6036,709.8513
587.70355,712.22375
587.8035,715.6124
587.9035,732.25214
588.0035,727.5754
588.10345,713.98395
588.2034,709.7279
588.3034,709.80066
588.4034,708.1452
588.50336,708.0519
588.60333,708.59766
588.7033,707.71796
588.8033,707.0487
588.90326,709.07623
589.00323,712.6412
589.1032,721.59094
589.2032,710.6009
589.30316,711.1828
589.40314,711.7263
589.5031,709.62604
589.6031,706.4625
589.70306,704.5094
589.80304,706.6144
589.903,702.0316
590.003,701.6789
590.10297,708.1786
590.20294,719.78625
590.3029,718.3259
590.4029,699.3115
590.50287,704.55
590.60284,705.30115
590.7028,707.71326
590.8028,706.2213
590.9028,706.5881
591.00275,705.03217
591.1027,705.027
591.2027,705.2113
591.3027,704.22546
591.40265,718.5656
591.5026,712.3697
591.6026,699.3995
591.7026,699.1558
591.80255,698.06885
591.9025,700.1306
592.0025,701.9801
592.1025,701.1437
592.20245,700.76587
592.3024,702.1292
592.4024,706.3075
592.5024,704.87195
592.60236,715.74225
592.70233,699.89795
592.8023,702.1166
592.9023,701.1353
593.00226,699.68524
593.10223,700.68396
593.2022,701.2316
593.3022,699.76483
593.40216,699.09827
593.50214,703.1135
593.6021,702.56415
593.7021,713.9332
593.80206,715.68835
593.90204,697.0362
594.002,698.1979
594.102,695.38855
594.20197,694.74963
594.30194,694.863
594.4019,692.4458
594.5019,691.0095
594.60187,695.1986
594.70184,697.5818
594.8018,693.7918
594.9018,712.92865
595.0018,708.9564
595.10175,696.8326
595.2017,699.6556
595.3017,700.7077
595.4017,701.2707
595.50165,702.40186
595.6016,701.9117
595.7016,702.56964
595.8016,705.65295
595.90155,699.7814
596.0015,706.3646
596.1015,721.2034
596.2015,703.2254
596.30145,703.7066
596.4014,704.22375
596.5014,703.95624
596.6014,699.1842
596.70135,701.14545
596.80133,699.0882
596.9013,701.1118
597.0013,695.2395
597.10126,696.61005
597.20123,712.6941
597.3012,713.48083
597.4012,696.9982
597.50116,696.3953
597.60114,702.2205
597.7011,701.04596
597.8011,702.18677
597.90106,706.84045
598.00104,702.2274
598.101,701.01953
598.201,705.2755
598.30096,703.982
598.40094,724.39246
598.5009,720.487
598.6009,703.63696
598.70087,704.21954
598.80084,704.6561
598.9008,702.42065
599.0008,707.24786
599.10077,706.59143
599.20074,700.67957
599.3007,703.0258
599.4007,700.45575
599.5007,705.639
599.60065,719.9214
599.7006,702.4062
599.8006,701.922
599.9006,701.29675
600.00055,703.84753
600.1005,705.54913
600.2005,705.9635
600.3005,705.26
600.40045,704.3253
600.5004,708.56226
600.6004,707.3713
600.7004,723.4342
600.80035,722.16705
600.9003,707.14044
601.0003,710.54
601.1003,711.4269
601.20026,712.0755
601.30023,713.1002
601.4002,713.8532
601.5002,710.69775
601.60016,718.46094
601.70013,721.5827
601.8001,725.1398
601.9001,743.8335
602.00006,742.00977
602.10004,724.79315
602.2,725.0858
602.3,725.6701
602.39996,729.6585
602.49994,732.7279
602.5999,727.081
602.6999,722.04944
602.79987,723.81647
602.89984,723.15436
602.9998,722.1655
603.0998,738.46826
603.19977,741.83624
603.29974,722.3493
603.3997,718.2835
603.4997,722.56604
603.5997,722.93115
603.69965,721.75916
603.7996,721.0701
603.8996,723.38684
603.9996,725.268
604.09955,727.7838
604.1995,724.3952
604.2995,743.9767
604.3995,744.96643
604.49945,721.01715
604.5994,719.9584
604.6994,722.4651
604.7994,720.5638
604.89935,714.3616
604.9993,714.1825
605.0993,711.6559
605.1993,715.1747
605.29926,713.185
605.39923,715.80835
605.4992,729.87897
605.5992,733.4863
605.69916,718.9578
605.79913,715.61194
605.8991,719.18164
605.9991,716.1759
606.09906,719.82916
606.19904,718.48694
606.299,721.5674
606.399,717.94916
606.49896,723.5625
606.59894,722.18115
606.6989,740.72345
606.7989,742.7405
606.89886,725.57
606.99884,728.6373
607.0988,724.4049
607.1988,728.1581
607.29877,727.2181
607.39874,732.8845
607.4987,732.98224
607.5987,732.3939
607.69867,733.0012
607.79865,734.5675
607.8986,751.15784
607.9986,751.84064
608.0986,752.6474
608.19855,732.29114
608.2985,735.8166
608.3985,733.09625
608.4985,732.907
608.59845,733.31445
608.6984,732.0034
608.7984,731.5085
608.8984,733.46466
608.99835,733.998
609.0983,734.8394
609.1983,753.2928
609.2983,750.805
609.39825,731.7943
609.4982,729.60516
609.5982,739.36487
609.6982,742.26184
609.79816,743.54553
609.89813,740.6303
609.9981,742.90845
610.0981,745.77344
610.19806,744.9436
610.29803,744.5718
610.398,767.037
610.498,770.5358
610.59796,743.18933
610.69794,740.67926
610.7979,742.87305
610.8979,747.2105
610.99786,745.82043
611.09784,744.1019
611.1978,745.6747
611.2978,747.4936
611.39777,744.637
611.49774,744.22473
611.5977,764.9318
611.6977,765.0956
611.79767,759.6558
611.89764,744.1008
611.9976,745.1675
612.0976,747.53314
612.1976,746.992
612.29755,748.4705
612.3975,749.6898
612.4975,751.3905
612.5975,751.37866
612.69745,752.4289
612.7974,757.41034
612.8974,769.0321
612.9974,769.2819
613.09735,750.4362
613.1973,751.301
613.2973,751.38794
613.3973,750.19714
613.49725,750.9388
613.5972,751.5969
613.6972,752.911
613.7972,753.22595
613.89716,758.62354
613.99713,758.1012
614.0971,774.10834
614.1971,777.6249
614.29706,771.6301
614.39703,757.63275
614.497,754.4938
614.597,756.69037
614.69696,758.9713
614.79694,758.9296
614.8969,759.22675
614.9969,760.26
615.09686,763.4232
615.19684,759.2737
615.2968,762.0781
615.3968,781.75415
615.49677,782.4566
615.59674,765.1327
615.6967,763.99426
615.7967,766.10675
615.89667,767.2667
615.99664,765.3035
616.0966,764.8754
616.1966,767.4597
616.2966,769.83215
616.39655,768.8634
616.4965,769.19885
616.5965,786.30634
616.6965,785.7951
616.79645,786.41003
616.8964,765.64984
616.9964,765.64404
617.0964,764.1934
617.19635,767.2665
617.2963,769.7017
617.3963,766.97156
617.4963,767.31
617.59625,764.0244
617.6962,769.4495
617.7962,763.69275
617.8962,789.5496
617.99615,793.3507
618.0961,795.41437
618.1961,773.09125
618.2961,772.43646
618.39606,773.78406
618.49603,773.95135
618.596,778.0835
618.696,772.6951
618.79596,774.11365
618.89594,771.70135
618.9959,768.818
619.0959,768.6147
619.19586,789.1145
619.29584,787.8919
619.3958,786.43646
619.4958,770.1364
619.59576,769.87805
619.69574,772.1018
619.7957,774.6231
619.8957,772.8903
619.99567,772.2088
620.09564,777.78534
620.1956,777.3961
620.2956,776.58356
620.39557,777.40497
620.49554,796.14526
620.5955,795.7225
620.6955,796.73267
620.7955,778.41785
620.89545,779.9937
620.9954,781.8568
621.0954,776.10236
621.1954,773.53357
621.29535,777.1135
621.3953,778.8419
621.4953,777.8849
621.5953,776.5502
621.69525,775.911
621.7952,798.0602
621.8952,795.51996
621.9952,798.8633
622.09515,781.6347
622.1951,783.7803
622.2951,782.0386
622.3951,779.2565
622.49506,782.64294
622.59503,782.55066
622.695,781.3018
622.795,780.6754
622.89496,781.725
622.99493,780.1874
623.0949,798.22577
623.1949,796.6312
623.29486,797.6842
623.39484,781.2607
623.4948,778.37494
623.5948,775.31525
623.69476,778.95386
623.79474,778.4674
623.8947,776.95374
623.9947,775.41003
624.09467,778.3177
624.19464,781.1631
624.2946,779.87646
624.3946,799.473
624.49457,800.2748
624.59454,804.3999
624.6945,781.98816
624.7945,776.81415
624.8945,780.2428
624.99445,780.25525
625.0944,778.047
625.1944,779.21765
625.2944,779.42596
625.39435,779.7169
625.4943,777.3465
625.5943,780.348
625.6943,798.536
625.79425,802.8887
625.8942,797.0632
625.9942,778.14667
626.0942,779.64935
626.19415,777.17126
626.2941,777.13965
626.3941,776.3241
626.4941,778.01886
626.59406,778.8917
626.69403,779.6101
626.794,777.23706
626.894,778.89514
626.99396,798.2395
627.09393,796.4896
627.1939,791.81964
627.2939,773.4923
627.39386,771.87933
627.49384,771.2648
627.5938,765.9215
627.6938,767.1877
627.79376,769.4585
627.89374,768.721
627.9937,770.9319
628.0937,771.38306
628.19366,775.74054
628.29364,793.9542
628.3936,792.82965
628.4936,792.4766
628.59357,776.2499
628.69354,771.4293
628.7935,771.78217
628.8935,771.75165
628.99347,770.3331
629.09344,768.9331
629.1934,771.36487
629.2934,769.4562
629.3934,771.3883
629.49335,771.7787
629.5933,785.202
629.6933,793.50665
629.7933,787.08234
629.89325,772.2086
629.9932,773.4072
630.0932,775.3281
630.1932,772.64813
630.29315,775.1352
630.3931,773.68616
630.4931,774.175
630.5931,778.0953
630.69305,772.80804
630.793,776.04047
630.893,795.154
630.993,789.68994
631.09296,771.9406
631.19293,772.5955
631.2929,763.9464
631.3929,772.9503
631.49286,774.1278
631.59283,774.14026
631.6928,775.1892
631.7928,776.304
631.89276,773.319
631.99274,772.21277
632.0927,791.318
632.1927,793.12537
632.29266,800.93225
632.39264,775.6864
632.4926,775.3051
632.5926,772.81287
632.69257,772.9096
632.79254,773.58167
632.8925,771.8252
632.9925,773.5675
633.09247,769.2258
633.19244,770.7814
633.2924,769.6022
633.3924,778.92444
633.4924,776.6918
633.59235,777.84827
633.6923,757.0292
633.7923,747.8963
633.8923,749.6968
633.99225,752.46436
634.0922,753.98206
634.1922,748.68634
634.2922,753.0941
634.39215,761.0908
634.4921,762.09454
634.5921,763.19934
634.6921,785.20435
634.79205,793.3424
634.892,793.048
634.992,772.1443
635.092,773.79407
635.19196,775.109
635.29193,772.6141
635.3919,769.5658
635.4919,771.176
635.59186,770.77966
635.69183,769.06134
635.7918,770.1931
635.8918,769.62317
635.99176,789.6029
636.09174,788.62646
636.1917,786.1965
636.2917,766.3119
636.39166,771.4829
636.49164,772.9038
636.5916,770.8397
636.6916,775.3356
636.79156,776.9142
636.89154,777.84155
636.9915,778.93
637.0915,779.223
637.19147,784.66125
637.29144,803.90625
637.3914,802.77686
637.4914,795.9347
637.5914,781.40765
637.69135,778.87683
637.7913,776.3367
637.8913,778.95856
637.9913,778.5045
638.09125,779.8236
638.1912,778.195
638.2912,779.4392
638.3912,779.9422
638.49115,785.9194
638.5911,803.1378
638.6911,801.66003
638.7911,799.0128
638.89105,779.3297
638.991,778.5475
639.091,778.02246
639.191,778.83185
639.29095,778.83826
639.3909,777.18176
639.4909,776.5287
639.5909,777.6526
639.69086,777.11444
639.79083,779.76776
639.8908,799.4576
639.9908,799.7909
640.09076,795.2553
640.19073,774.7866
640.2907,781.1512
640.3907,784.7704
640.49066,784.24896
640.59064,783.51526
640.6906,785.40424
640.7906,787.07764
640.89056,787.9266
640.99054,789.21826
641.0905,790.30225
641.1905,813.4536
641.29047,806.65704
641.39044,806.18896
641.4904,789.7977
641.5904,793.0148
641.69037,794.2811
641.79034,795.6842
641.8903,794.42065
641.9903,794.5168
642.0903,798.28925
642.19025,794.4207
642.2902,795.9565
642.3902,795.43463
642.4902,811.7874
642.59015,803.3426
642.6901,799.1758
642.7901,780.3146
642.8901,780.06903
642.99005,781.2944
643.09,780.8499
643.19,782.93506
643.29,783.6879
643.38995,784.6107
643.4899,783.69495
643.5899,790.391
643.6899,793.66003
643.78986,799.53894
643.88983,804.8593
643.9898,805.7355
644.0898,785.7417
644.18976,784.51654
644.28973,782.1062
644.3897,780.36475
644.4897,782.1524
644.58966,782.3299
644.68964,773.4069
644.7896,787.02594
644.8896,782.6219
644.98956,778.0082
645.08954,802.1222
645.1895,804.1644
645.2895,805.06964
645.38947,785.19525
645.48944,787.82434
645.5894,788.22156
645.6894,796.7228
645.78937,796.4563
645.88934,795.05347
645.9893,796.87195
646.0893,794.4917
646.1893,789.22925
646.28925,792.24744
646.3892,814.6085
646.4892,809.5724
646.5892,809.26086
646.68915,794.70593
646.7891,795.5919
646.8891,795.1371
646.9891,798.0541
647.08905,796.0938
647.189,795.9744
647.289,789.68744
647.389,784.09686
647.48895,786.5563
647.5889,782.71967
647.6889,797.3212
647.7889,794.5667
647.88885,796.2355
647.98883,789.9706
648.0888,773.0494
648.1888,777.0562
648.28876,780.214
648.38873,784.81165
648.4887,784.9164
648.5887,784.612
648.68866,777.681
648.78864,777.1583
648.8886,769.982
648.9886,777.8647
649.08856,795.9468
649.18854,795.53986
649.2885,791.5541
649.3885,771.8693
649.48846,770.42737
649.58844,772.9318
649.6884,774.63354
649.7884,778.2788
649.88837,782.6146
649.98834,767.87976
650.0883,779.71924
650.1883,777.4904
650.28827,780.23065
650.38824,797.1183
650.4882,798.37726
650.5882,778.9161
650.6882,784.17206
650.78815,779.97394
650.8881,776.9154
650.9881,789.8363
651.0881,775.8399
651.18805,773.9066
651.288,778.49994
651.388,771.3971
651.488,770.9689
651.58795,790.27814
651.6879,786.12415
651.7879,787.8065
651.8879,772.1031
651.98785,771.5135
652.0878,770.083
652.1878,777.11914
652.2878,772.4942
652.38776,782.44763
652.48773,780.0065
652.5877,780.30426
652.6877,783.2618
652.78766,784.31146
652.88763,805.213
652.9876,801.396
653.0876,794.71844
653.18756,770.0718
653.28754,771.545
653.3875,770.2882
653.4875,765.1202
653.58746,763.0204
653.68744,762.0415
653.7874,759.46387
653.8874,756.21075
653.98737,734.6355
654.08734,744.5295
654.1873,767.6633
654.2873,766.64124
654.38727,757.8107
654.48724,749.4023
654.5872,751.28625
654.6872,750.5659
654.7872,750.7709
654.88715,750.5944
654.9871,773.77344
655.0871,770.1337
655.1871,766.9659
655.28705,764.8273
655.387,769.6853
655.487,782.4807
655.587,781.89667
655.68695,764.8224
655.7869,764.80994
655.8869,765.6942
655.9869,764.8041
656.08685,765.933
656.1868,766.02673
656.2868,766.83984
656.3868,769.3743
656.48676,769.7689
656.58673,767.252
656.6867,781.3864
656.7867,783.2987
656.88666,781.16565
656.98663,761.8148
657.0866,760.98785
657.1866,760.24414
657.28656,756.19525
657.38654,754.6753
657.4865,757.2328
657.5865,756.0534
657.68646,758.35297
657.78644,751.1024
657.8864,754.10205
657.9864,771.78406
658.08636,770.0766
658.18634,764.94763
658.2863,749.99347
658.3863,751.92804
658.48627,745.13806
658.58624,753.9667
658.6862,754.5078
658.7862,756.8927
658.88617,755.39166
658.98615,753.97375
659.0861,755.7418
659.1861,759.3242
659.2861,777.12885
659.38605,774.9008
659.486,759.51776
659.586,751.68787
659.686,742.588
659.78595,752.9632
659.8859,753.90955
659.9859,753.8301
660.0859,749.63116
660.18585,753.038
660.2858,751.0534
660.3858,750.869
660.4858,769.3534
660.58575,768.17957
660.6857,771.2377
660.7857,740.04736
660.8857,738.29065
660.98566,742.473
661.08563,744.64374
661.1856,742.01154
661.2856,739.96423
661.38556,741.57666
661.48553,740.83124
661.5855,742.4144
661.6855,742.6261
661.78546,764.1337
661.88544,761.9187
661.9854,740.36035
662.0854,739.38245
662.18536,737.72156
662.28534,739.79156
662.3853,735.4254
662.4853,737.71265
662.58527,735.98883
662.68524,740.744
662.7852,740.7147
662.8852,738.82635
662.98517,757.3358
663.08514,757.2573
663.1851,739.256
663.2851,738.1679
663.3851,737.1766
663.48505,729.98773
663.585,734.09344
663.685,731.8475
663.785,727.0772
663.88495,727.82544
663.9849,726.9479
664.0849,726.68005
664.1849,743.77026
664.28485,745.86755
664.3848,726.3602
664.4848,737.6398
664.5848,732.41095
664.68475,731.2092
664.7847,734.0464
664.8847,735.7326
664.9847,731.422
665.08466,729.3832
665.18463,728.22546
665.2846,726.1835
665.3846,750.4404
665.48456,742.31287
665.58453,737.3039
665.6845,723.7811
665.7845,727.0516
665.88446,727.195
665.98444,729.1287
666.0844,730.48987
666.1844,730.22894
666.28436,730.1571
666.38434,725.1506
666.4843,726.14105
666.5843,730.52313
666.68427,745.4356
666.78424,730.4676
666.8842,714.81256
666.9842,716.3429
667.08417,713.9652
667.18414,713.976
667.2841,708.1879
667.3841,706.96027
667.4841,705.6977
667.58405,706.1343
667.684,704.2259
667.784,712.2349
667.884,722.88855
667.98395,705.4302
668.0839,709.0796
668.1839,708.60065
668.2839,713.0699
668.38385,715.3533
668.4838,716.27527
668.5838,716.1022
668.6838,714.30334
668.78375,715.23737
668.8837,719.29034
668.9837,734.3612
669.0837,732.5798
669.18365,716.88403
669.2836,717.16223
669.3836,717.8273
669.4836,717.40173
669.58356,717.3748
669.68353,720.2578
669.7835,720.62164
669.8835,719.60925
669.98346,722.14764
670.08344,720.8207
670.1834,737.3765
670.2834,742.1787
670.38336,723.9391
670.48334,724.96954
670.5833,725.24554
670.6833,724.7078
670.78326,726.39703
670.88324,726.72046
670.9832,726.9227
671.0832,727.6781
671.18317,724.579
671.28314,722.5475
671.3831,738.91205
671.4831,737.46106
671.58307,720.10986
671.68304,720.2809
671.783,718.82214
671.883,718.25397
671.983,717.1714
672.08295,721.42413
672.1829,724.5069
672.2829,715.73865
672.3829,719.7057
672.48285,718.6669
672.5828,737.5713
672.6828,735.13776
672.7828,719.62494
672.88275,716.19763
672.9827,708.24304
673.0827,703.7262
673.1827,700.97156
673.28265,706.33545
673.3826,700.5801
673.4826,703.31354
673.5826,702.9135
673.68256,702.77924
673.78253,720.4409
673.8825,723.4799
673.9825,713.898
674.08246,715.5228
674.18243,717.6698
674.2824,717.5328
674.3824,717.9601
674.48236,714.8067
674.58234,714.66125
674.6823,716.30084
674.7823,713.41815
674.88226,713.93134
674.98224,728.87555
675.0822,725.2051
675.1822,709.15814
675.28217,709.4168
675.38214,712.8659
675.4821,715.528
675.5821,713.61334
675.68207,717.33563
675.78204,719.8688
675.882,718.2513
675.982,724.0282
676.082,727.5559
676.18195,742.5945
676.2819,745.6638
676.3819,726.61975
676.4819,727.1224
676.58185,729.61084
676.6818,723.01306
676.7818,726.04724
676.8818,725.75183
676.98175,724.7994
677.0817,725.7147
677.1817,724.3185
677.2817,724.9801
677.38165,743.99036
677.4816,740.2511
677.5816,722.1203
677.6816,726.56555
677.78156,722.65283
677.88153,727.35486
677.9815,723.79553
678.0815,722.137
678.18146,727.54987
678.28143,724.61145
678.3814,722.76495
678.4814,725.7892
678.58136,744.14716
678.68134,742.234
678.7813,726.3214
678.8813,721.62976
678.98126,724.85956
679.08124,724.7845
679.1812,722.6585
679.2812,711.6915
679.38116,716.3472
679.48114,712.037
679.5811,710.9188
679.6811,713.0464
679.78107,729.2404
679.88104,731.76294
679.981,710.3477
680.081,715.254
680.18097,713.86945
680.28094,725.22833
680.3809,719.6231
680.4809,721.72473
680.5809,722.6948
680.68085,722.8535
680.7808,722.0954
680.8808,721.8527
680.9808,740.0751
681.08075,734.0188
681.1807,719.1589
681.2807,720.81445
681.3807,722.64557
681.48065,713.2178
681.5806,722.3936
681.6806,720.06464
681.7806,717.87103
681.88055,717.80505
681.9805,716.6408
682.0805,718.7463
682.1805,730.50616
682.28046,730.99536
682.38043,713.15717
682.4804,721.54425
682.5804,709.40515
682.68036,708.1879
682.78033,712.5404
682.8803,713.67676
682.9803,715.4268
683.08026,714.7294
683.18024,717.71277
683.2802,714.5111
683.3802,734.565
683.48016,738.1
683.58014,722.3351
683.6801,724.2309
683.7801,722.39276
683.88007,723.0661
683.98004,721.12225
684.08,721.562
684.18,722.9422
684.27997,722.268
684.37994,717.17957
684.4799,717.4844
684.5799,732.3586
684.6799,730.8258
684.77985,714.5253
684.8798,711.46967
684.9798,712.4965
685.0798,710.7734
685.17975,710.53253
685.2797,710.95764
685.3797,710.68054
685.4797,706.1384
685.57965,708.0175
685.6796,709.8231
685.7796,726.1665
685.8796,722.9188
685.97955,709.31793
686.0795,708.71344
686.1795,707.62726
686.2795,709.27386
686.37946,711.5153
686.47943,712.443
686.5794,708.3293
686.6794,709.2551
686.77936,711.07855
686.87933,714.38464
686.9793,728.2272
687.0793,715.7869
687.17926,710.6276
687.27924,716.18195
687.3792,716.89923
687.4792,718.7754
687.57916,722.6741
687.67914,717.50055
687.7791,717.7952
687.8791,719.9442
687.97906,719.4419
688.07904,734.27527
688.179,740.1515
688.279,719.7345
688.37897,719.8545
688.47894,719.61194
688.5789,720.98126
688.6789,725.3826
688.7789,721.8363
688.87885,721.5671
688.9788,722.62695
689.0788,721.98157
689.1788,721.7445
689.27875,736.5137
689.3787,736.18726
689.4787,734.3437
689.5787,718.5906
689.67865,717.05066
689.7786,722.2542
689.8786,719.16266
689.9786,723.0389
690.07855,729.28784
690.1785,731.4887
690.2785,732.4708
690.3785,718.5834
690.47845,723.8341
690.5784,739.20026
690.6784,739.1633
690.7784,721.4955
690.87836,725.9993
690.97833,722.08563
691.0783,723.3725
691.1783,721.4356
691.27826,722.8586
691.37823,740.62244
691.4782,740.505
691.5782,742.54504
691.67816,745.18713
691.77814,763.2853
691.8781,764.0353
691.9781,748.7788
692.07806,742.32874
692.17804,749.0443
692.278,750.675
692.378,749.4234
692.47797,748.30774
692.57794,747.869
692.6779,751.66046
692.7779,751.4447
692.87787,751.903
692.97784,771.4967
693.0778,775.85754
693.1778,755.5988
693.2778,752.5226
693.37775,756.74646
693.4777,756.94635
693.5777,760.5166
693.6777,758.7171
693.77765,759.20416
693.8776,759.55304
693.9776,759.4691
694.0776,757.65063
694.17755,773.5258
694.2775,775.8623
694.3775,775.0045
694.4775,757.93585
694.57745,760.8932
694.6774,761.5727
694.7774,762.392
694.8774,764.6234
694.97736,764.8214
695.07733,764.1406
695.1773,760.8849
695.2773,763.9253
695.37726,761.115
695.47723,776.5697
695.5772,780.3668
695.6772,778.4209
695.77716,761.1003
695.87714,761.4083
695.9771,761.7042
696.0771,764.3466
696.17706,770.85565
696.27704,769.3093
696.377,771.4726
696.477,778.295
696.57697,769.9129
696.67694,774.1444
696.7769,789.3192
696.8769,787.7463
696.97687,791.495
697.07684,774.07007
697.1768,773.85156
697.2768,776.99243
697.3768,778.41956
697.47675,777.0057
697.5767,779.9252
697.6767,779.7775
697.7767,783.2174
697.87665,786.3403
697.9766,784.65125
698.0766,802.351
698.1766,807.483
698.27655,805.6104
698.3765,786.5926
698.4765,786.1467
698.5765,786.01044
698.67645,788.0462
698.7764,789.12024
698.8764,788.3444
698.9764,787.39777
699.07635,789.96814
699.17633,787.93536
699.2763,789.265
699.3763,805.78625
699.47626,810.7786
699.57623,812.27655
699.6762,791.1759
699.7762,792.99963
699.87616,793.3095
699.97614,794.0333
700.0761,793.8998
700.1761,794.41406
700.27606,794.8896
700.37604,799.60254
700.476,792.1891
700.576,792.0415
700.67596,818.7616
700.77594,817.98737
700.8759,818.41986
700.9759,800.94977
701.07587,800.361
701.17584,802.0919
701.2758,800.8839
701.3758,800.154
701.47577,806.86755
701.57574,809.2596
701.6757,803.775
701.7757,795.9257
701.8757,802.1755
701.97565,828.1039
702.0756,829.7865
702.1756,827.1465
702.2756,823.3331
702.37555,804.92633
702.4755,803.8101
702.5755,801.37787
702.6755,801.1488
702.77545,808.159
702.8754,803.5259
702.9754,794.21924
703.0754,789.70996
703.17535,793.0585
703.2753,797.81134
703.3753,818.35583
703.4753,816.9741
703.57526,816.1266
703.67523,795.67126
703.7752,786.4044
703.8752,785.6735
703.97516,788.62744
704.07513,794.45056
704.1751,791.51025
704.2751,789.557
704.37506,789.71954
704.47504,788.937
704.575,788.5067
704.675,807.88135
704.77496,821.45154
704.87494,817.9123
704.9749,800.2976
705.0749,798.5685
705.17487,799.02167
705.27484,800.0551
705.3748,797.9967
705.4748,801.6747
